순위,관광지명,광역시,시/군/구,lat,lng,area_cd,are_nm,distance_to_center_km,중분류 카테고리,소분류 카테고리,검색건수,실내/실외 구분,추천 연령대,K-Beauty_추천_페르소나
3436,서울형키즈카페동대문구제기동점,서울특별시,동대문구,37.5837210014779,127.03465546206,POI035,성신여대입구역,1.856,문화관광,테마공원,150,실내,3040세대,미국
3437,KBS한국어진흥원,서울특별시,영등포구,37.52721058482,126.915596596661,POI126,여의서로,0.919,체험관광,체험관광기타,150,혼합,3040세대,대만
3438,갤러리초이,서울특별시,마포구,37.5460621332768,126.913003239534,POI053,합정역,0.447,문화관광,전시시설,150,실내,3040세대,"중국, 일본, 미국"
3439,스페이스소포라,서울특별시,중구,37.5678504422217,126.974169558021,POI001,강남 MICE 관광특구,0.369,문화관광,전시시설,150,실내,3040세대,"중국, 일본, 미국"
3440,꿀잼키즈룸화곡점,서울특별시,강서구,37.5407299879955,126.839138779325,POI027,발산역,2.0,문화관광,테마공원,149,혼합,3040세대,미국
3441,서울성북동별서,서울특별시,성북구,37.5969895910609,126.998881225872,POI035,성신여대입구역,1.668,역사관광,역사유적지,149,실외,5060세대,공통(전체)
3442,포레스트서초,서울특별시,서초구,37.4941877661756,127.018386947263,POI018,교대역,0.43,레저스포츠,기타레저스포츠,149,혼합,전연령,공통(전체)
3443,극장동국,서울특별시,종로구,37.58451265576224,127.00005660867298,POI054,혜화역,0.321,문화관광,공연시설,149,실내,전연령,"중국, 홍콩"
3444,도화소어린이공원,서울특별시,마포구,37.5410765710988,126.945541252283,POI072,여의도,1.786,문화관광,도시공원,149,실외,3040세대,대만
3445,방산지류도매시장,서울특별시,중구,37.5674586288525,127.000837617314,POI083,DDP(동대문디자인플라자),0.8,쇼핑,시장,149,혼합,5060세대,대만
3446,해바라기어린이공원,서울특별시,노원구,37.6348636339932,127.071284389188,POI096,북서울꿈의숲,2.901,문화관광,도시공원,149,실외,3040세대,대만
3447,법융사,서울특별시,송파구,37.5078012464172,127.134025114108,POI127,올림픽공원,1.834,역사관광,종교성지,148,혼합,5060세대,공통(전체)
3448,상도시장,서울특별시,동작구,37.49921279804766,126.93085773571458,POI123,보라매공원,1.126,쇼핑,시장,148,혼합,5060세대,대만
3449,새힘아트홀,서울특별시,동대문구,37.5875426606787,127.052661784568,POI056,회기역,0.537,문화관광,공연시설,148,실내,전연령,"중국, 홍콩"
3450,갤러리밈,서울특별시,종로구,37.5728133177392,126.985994941476,POI078,인사동,0.196,문화관광,전시시설,148,실내,3040세대,"중국, 일본, 미국"
3451,갤러리UHM,서울특별시,용산구,37.54891767494688,126.98361392732104,POI091,남산공원,0.641,문화관광,전시시설,148,실내,3040세대,"중국, 일본, 미국"
3452,후지시로세이지북촌스페이스,서울특별시,종로구,37.5813692590123,126.986857150953,POI066,북촌한옥마을,0.186,문화관광,전시시설,148,실내,3040세대,"중국, 일본, 미국"
3453,삼원갤러리,서울특별시,광진구,37.5576904779674,127.079223719432,POI021,군자역,0.065,문화관광,전시시설,147,실내,3040세대,"중국, 일본, 미국"
3454,송현문화공원건축중(2028년 준공예정),서울특별시,종로구,37.5722227441159,126.97520381645698,POI088,광화문광장,0.157,문화관광,도시공원,147,실외,3040세대,대만
3455,해피씨어터,서울특별시,종로구,37.5818925389481,127.00257220795,POI054,혜화역,0.058,문화관광,공연시설,147,실내,전연령,"중국, 홍콩"
3456,태현주말농장,서울특별시,송파구,37.5137422842315,127.141894638745,POI127,올림픽공원,2.007,체험관광,농/산/어촌체험,147,혼합,전연령,공통(전체)
3457,디어키즈키즈룸,서울특별시,성북구,37.2739449840819,127.05410111898,POI112,청계산,19.463,문화관광,테마공원,147,혼합,3040세대,미국
3458,한빛탁구교실,서울특별시,서초구,37.4884512590919,127.00872917454453,POI018,교대역,0.658,레저스포츠,기타레저스포츠,147,혼합,전연령,공통(전체)
3459,일선어린이공원,서울특별시,관악구,37.477961152822,126.94948866250242,POI031,서울대입구역,0.466,문화관광,도시공원,147,실외,3040세대,대만
3460,관천로문화플랫폼S1472,서울특별시,관악구,37.4841043299874,126.925778054302,POI039,신림역,0.351,문화관광,기타문화관광지,147,혼합,1020세대,일본
3461,서울형키즈카페동작구신대방1동점,서울특별시,동작구,37.4887908753033,126.90837944574,POI019,구로디지털단지역,0.725,문화관광,테마공원,147,실내,3040세대,미국
3462,구로스마트팜센터,서울특별시,구로구,37.47852787343194,126.82796649477764,POI086,고척돔,4.087,체험관광,농/산/어촌체험,147,실내,전연령,공통(전체)
3463,여래사,서울특별시,성북구,37.60966863966042,126.9881648036291,POI066,북촌한옥마을,3.116,역사관광,종교성지,147,혼합,5060세대,공통(전체)
3464,상암선원,서울특별시,마포구,37.5777784997149,126.885954005586,POI084,DMC(디지털미디어시티),1.143,역사관광,종교성지,146,혼합,5060세대,공통(전체)
3465,갤러리반포대로5,서울특별시,서초구,37.4810392203404,127.012541861062,POI018,교대역,1.307,문화관광,전시시설,146,실내,3040세대,"중국, 일본, 미국"
3466,레드밸런스,서울특별시,성동구,37.5426257051992,127.045166539447,POI068,성수카페거리,0.465,레저스포츠,기타레저스포츠,146,혼합,전연령,공통(전체)
3467,곰돌이공원,서울특별시,강서구,37.5295798462015,126.845001581182,POI117,신정네거리역,1.252,문화관광,도시공원,146,실외,3040세대,대만
3468,예술의시간,서울특별시,금천구,37.46751687079913,126.89009170305684,POI013,가산디지털단지역,1.575,문화관광,기타문화관광지,146,혼합,1020세대,일본
3469,갤러리마롱,서울특별시,종로구,37.587077421354,126.982736026845,POI066,북촌한옥마을,0.618,문화관광,전시시설,146,실내,3040세대,"중국, 일본, 미국"
3470,세종충무공이야기,서울특별시,종로구,37.5725315342155,126.97617156726932,POI088,광화문광장,0.066,문화관광,전시시설,146,실내,3040세대,"중국, 일본, 미국"
3471,공공일,서울특별시,마포구,37.554022852123,126.824883475391,POI027,발산역,1.246,문화관광,공연시설,145,실내,전연령,"중국, 홍콩"
3472,레드로드발전소,서울특별시,마포구,37.5564433335247,126.929016729257,POI055,홍대입구역(2호선),0.464,문화관광,기타문화관광지,145,혼합,1020세대,일본
3473,중생사,서울특별시,송파구,37.4976680661042,127.153656827461,POI048,장지역,3.219,역사관광,종교성지,145,혼합,5060세대,공통(전체)
3474,명동거리,서울특별시,중구,37.5620769169639,126.984901336292,POI003,명동 관광특구,0.07,문화관광,테마공원,144,혼합,3040세대,미국
3475,비트포비아홍대던전3,서울특별시,마포구,37.554920382572,126.928576800907,POI055,홍대입구역(2호선),0.475,레저스포츠,기타레저스포츠,144,혼합,1020세대,공통(전체)
3476,꿀잼키즈룸강일점,서울특별시,강동구,37.57169666730798,127.1733603166196,POI016,고덕역,2.508,문화관광,테마공원,144,혼합,3040세대,미국
3477,신수펜싱아카데미,서울특별시,마포구,37.54533888327086,126.93934727431724,POI122,신촌 스타광장,1.316,레저스포츠,기타레저스포츠,144,혼합,전연령,공통(전체)
3478,문수원,서울특별시,종로구,37.6108023722163,126.955435563188,POI043,연신내역,3.165,역사관광,종교성지,144,혼합,5060세대,공통(전체)
3479,브이씨어터,서울특별시,종로구,37.5871705849656,127.000181154195,POI054,혜화역,0.591,문화관광,공연시설,144,실내,전연령,"중국, 홍콩"
3480,해누리타운해누리홀,서울특별시,양천구,37.5159150959877,126.863883611889,POI117,신정네거리역,1.082,문화관광,공연시설,144,실내,전연령,"중국, 홍콩"
3481,루미나아트홀,서울특별시,종로구,37.5829809374055,127.002649231615,POI054,혜화역,0.121,문화관광,공연시설,144,실내,전연령,"중국, 홍콩"
3482,혜림정사,서울특별시,종로구,37.613394384339934,126.95751802086674,POI043,연신내역,3.272,역사관광,종교성지,144,혼합,5060세대,공통(전체)
3483,관악산등산로입구,서울특별시,관악구,37.4682674594153,126.946033845893,POI031,서울대입구역,1.563,기타관광,기타관광,144,혼합,전연령,공통(전체)
3484,운심석면,서울특별시,종로구,37.6157199909208,126.973450767382,POI066,북촌한옥마을,3.906,문화관광,전시시설,144,실내,3040세대,"중국, 일본, 미국"
3485,노해어린이공원,서울특별시,도봉구,37.6609385389992,127.039684791302,POI070,쌍문역,1.448,문화관광,도시공원,144,실외,3040세대,대만
3486,광진구평생학습센터,서울특별시,광진구,37.5352980522507,127.080412916787,POI015,건대입구역,1.14,체험관광,체험관광기타,143,실내,3040세대,대만
3487,사월갤러리연남점,서울특별시,마포구,37.5640931449316,126.925204144382,POI073,연남동,0.304,문화관광,전시시설,143,실내,3040세대,"중국, 일본, 미국"
3488,레드로드R2,서울특별시,마포구,37.5562471232396,126.924979979367,POI055,홍대입구역(2호선),0.127,문화관광,테마공원,143,혼합,3040세대,미국
3489,제이슨함,서울특별시,성북구,37.59457437887034,126.98849896605728,POI066,북촌한옥마을,1.461,문화관광,전시시설,143,실내,3040세대,"중국, 일본, 미국"
3490,팝콘D스퀘어,서울특별시,용산구,37.5288833642705,126.964575728989,POI046,용산역,0.134,쇼핑,쇼핑몰,143,실내,3040세대,"중국, 일본, 미국, 홍콩"
3491,손정준클라이밍연구소,서울특별시,성동구,37.5434441014636,127.016416558084,POI107,응봉산,1.298,레저스포츠,기타레저스포츠,143,혼합,전연령,공통(전체)
3492,웅갤러리,서울특별시,종로구,37.59907389071277,126.95962449045273,POI067,서촌,2.555,문화관광,전시시설,143,실내,3040세대,"중국, 일본, 미국"
3493,수파워점핑줄넘기강일점,서울특별시,강동구,37.5722859347102,127.175179653619,POI016,고덕역,2.666,레저스포츠,기타레저스포츠,142,혼합,전연령,공통(전체)
3494,호박골어린이공원,서울특별시,관악구,37.4819722792164,126.92394516023,POI039,신림역,0.572,문화관광,도시공원,142,실외,3040세대,대만
3495,윤동주시인의언덕,서울특별시,종로구,37.59105805314291,126.96626959962732,POI067,서촌,1.498,기타관광,기타관광,142,혼합,전연령,공통(전체)
3496,대치근린공원,서울특별시,강남구,37.4953433700054,127.070002647743,POI034,선릉역,2.117,문화관광,도시공원,142,실외,3040세대,대만
3497,점핑몬스터서울마들점,서울특별시,노원구,37.67078887355258,127.05552705770836,POI070,쌍문역,3.081,문화관광,테마공원,142,혼합,3040세대,미국
3498,대한불교조계종혜광사,서울특별시,종로구,37.6143481893101,126.964680202428,POI043,연신내역,3.876,역사관광,종교성지,142,혼합,5060세대,공통(전체)
3499,당현천근린공원,서울특별시,노원구,37.64782428793856,127.06340223254836,POI070,쌍문역,2.532,문화관광,도시공원,142,실외,3040세대,대만
3500,리조이스스튜디오,서울특별시,강남구,37.5052996496167,127.024580635462,POI037,신논현역·논현역,0.097,문화관광,공연시설,141,실내,전연령,"중국, 홍콩"
3501,ㅎㄷ카페,서울특별시,마포구,37.5511596167869,126.921480301612,POI053,합정역,0.635,문화관광,기타문화관광지,141,혼합,1020세대,일본
3502,서울형키즈카페도봉구방학1동2호점,서울특별시,도봉구,37.6640427578199,127.035811416837,POI070,쌍문역,1.727,문화관광,테마공원,141,실내,3040세대,미국
3503,익스트림에스서울대점,서울특별시,관악구,37.4813657861593,126.948837397623,POI031,서울대입구역,0.342,레저스포츠,기타레저스포츠,141,혼합,전연령,공통(전체)
3504,서울형키즈카페송파구여성문화회관점,서울특별시,송파구,37.5059053176128,127.109788117266,POI119,잠실역,1.178,문화관광,테마공원,141,실내,3040세대,미국
3505,경복궁클래식,서울특별시,종로구,37.5762533236676,126.979826897629,POI129,송현녹지광장,0.17,문화관광,공연시설,141,실내,전연령,"중국, 홍콩"
3506,온곡어린이공원,서울특별시,노원구,37.6598482458297,127.061035892279,POI070,쌍문역,2.641,문화관광,도시공원,141,실외,3040세대,대만
3507,갤러리라온,서울특별시,종로구,37.59760705509813,126.96228069486276,POI067,서촌,2.306,문화관광,전시시설,141,실내,3040세대,"중국, 일본, 미국"
3508,더키즈프리미엄키즈카페,서울특별시,광진구,37.5591225266199,127.077314775968,POI021,군자역,0.292,문화관광,테마공원,141,실내,3040세대,미국
3509,이촌한강공원한강축구장,서울특별시,용산구,37.5180114739864,126.969630402607,POI108,이촌한강공원,0.117,문화관광,레저스포츠시설,141,혼합,3040세대,대만
3510,올스타디움,서울특별시,도봉구,37.6647762510872,127.03549781981133,POI070,쌍문역,1.807,레저스포츠,기타레저스포츠,141,혼합,전연령,공통(전체)
3511,동작구 동작동 정금마을,서울특별시,동작구,37.4946453868931,126.981038486298,POI051,총신대입구(이수)역,1.042,역사관광,역사유적지,140,실외,5060세대,공통(전체)
3512,Hall1,서울특별시,영등포구,37.54015468760792,126.89469108640166,POI103,양화한강공원,0.773,문화관광,전시시설,140,실내,3040세대,"중국, 일본, 미국"
3513,한국나전칠기박물관,서울특별시,용산구,37.5427961998301,126.991264493246,POI047,이태원역,0.959,문화관광,전시시설,140,실내,3040세대,"중국, 일본, 미국"
3514,서대문문화체육회관소극장,서울특별시,서대문구,37.5807590968923,126.931556761951,POI128,홍제폭포,0.528,문화관광,공연시설,140,실내,전연령,"중국, 홍콩"
3515,성북예술창작터,서울특별시,성북구,37.590026659613066,127.00412141540345,POI054,혜화역,0.908,문화관광,전시시설,139,실내,3040세대,"중국, 일본, 미국"
3516,해신바다낚시터,서울특별시,강북구,37.62690133019648,127.02617371578648,POI036,수유역,1.223,레저스포츠,수상레저스포츠,139,혼합,전연령,공통(전체)
3517,보륜정사,서울특별시,노원구,37.6462704506589,127.08440310480226,POI070,쌍문역,4.387,역사관광,종교성지,139,혼합,5060세대,공통(전체)
3518,생각하는박물관,서울특별시,강남구,37.5208074130572,127.04657757787534,POI080,청담동 명품거리,0.593,문화관광,기타문화관광지,139,혼합,1020세대,일본
3519,봉제산배드민턴장,서울특별시,강서구,37.54287716910866,126.86912570253908,POI125,안양천,2.066,레저스포츠,기타레저스포츠,139,혼합,전연령,공통(전체)
3520,존프랭클녹번주짓수,서울특별시,은평구,37.60104266240714,126.93075341497092,POI043,연신내역,2.191,레저스포츠,기타레저스포츠,139,혼합,전연령,공통(전체)
3521,디스위켄드룸,서울특별시,용산구,37.54346322218328,127.00308913807343,POI004,이태원 관광특구,1.076,문화관광,전시시설,139,실내,3040세대,"중국, 일본, 미국"
3522,예스복싱여의도점,서울특별시,영등포구,37.52139966427431,126.93023432754752,POI105,여의도한강공원,0.703,레저스포츠,기타레저스포츠,139,혼합,전연령,공통(전체)
3523,자현암,서울특별시,도봉구,37.6767427992011,127.02175100748,POI070,쌍문역,3.335,역사관광,종교성지,138,혼합,5060세대,공통(전체)
3524,본소마메드짐마포점,서울특별시,마포구,37.5420986477267,126.944344479921,POI040,신촌·이대역,1.695,레저스포츠,기타레저스포츠,138,혼합,전연령,공통(전체)
3525,상상마당시네마,서울특별시,마포구,37.5510160623612,126.921036839018,POI053,합정역,0.593,문화관광,공연시설,138,실내,전연령,"중국, 홍콩"
3526,둥근달어린이공원,서울특별시,도봉구,37.6497222995977,127.030266773835,POI070,쌍문역,0.408,문화관광,도시공원,138,실외,3040세대,대만
3527,능동숲속의무대,서울특별시,광진구,37.5488457500799,127.080015553863,POI100,서울대공원,0.127,문화관광,공연시설,138,실내,전연령,"중국, 홍콩"
3528,진선여자고등학교회당기념관,서울특별시,강남구,37.5011502709616,127.046399120303,POI034,선릉역,0.436,문화관광,전시시설,138,실내,3040세대,"중국, 일본, 미국"
3529,칸타빌레아트홀,서울특별시,서초구,36.8179460914872,127.151058917026,POI112,청계산,70.686,문화관광,기타문화관광지,138,혼합,1020세대,일본
3530,석정보름우물,서울특별시,종로구,37.5821981787783,126.986907951464,POI066,북촌한옥마을,0.191,역사관광,역사유적지,138,실외,5060세대,공통(전체)
3531,달님어린이공원,서울특별시,강동구,37.5360322771506,127.14254783927,POI050,천호역,1.665,문화관광,도시공원,138,실외,3040세대,대만
3532,도깨비방망이,서울특별시,동작구,37.5058132764733,126.924500044543,POI123,보라매공원,1.437,문화관광,테마공원,138,혼합,3040세대,미국
3533,미도어린이공원,서울특별시,관악구,37.4627892486203,126.91522936394,POI039,신림역,2.71,문화관광,도시공원,138,실외,3040세대,대만
3534,희망어린이공원,서울특별시,강동구,37.6405516332819,127.024446111333,POI036,수유역,0.311,문화관광,도시공원,138,실외,3040세대,대만
3535,바나나롤러스케이트장,서울특별시,노원구,37.5592163803102,126.84568266455,POI027,발산역,0.703,레저스포츠,육상레저스포츠,138,실외,전연령,공통(전체)
3536,그린아트홀,서울특별시,구로구,37.5094205180267,126.887742203228,POI038,신도림역,0.32,문화관광,공연시설,138,실내,전연령,"중국, 홍콩"
3537,KB아트홀강남,서울특별시,강남구,37.4991444578934,127.030276007646,POI014,강남역,0.233,문화관광,공연시설,138,실내,전연령,"중국, 홍콩"
3538,SNPE바른자세척추운동성신여대점,서울특별시,성북구,37.5907150588497,127.014831570733,POI035,성신여대입구역,0.322,레저스포츠,기타레저스포츠,138,혼합,전연령,공통(전체)
3539,뛰노리방방정릉점,서울특별시,성북구,37.60215619920693,127.01869659725422,POI035,성신여대입구역,1.031,문화관광,테마공원,137,혼합,3040세대,미국
3540,궁산공원,서울특별시,강서구,37.5738000661701,126.839068805614,POI032,서울식물원·마곡나루역,1.331,문화관광,도시공원,137,실외,3040세대,대만
3541,HANDUS,서울특별시,종로구,37.5775234941673,126.984223505579,POI129,송현녹지광장,0.245,문화관광,기타문화관광지,137,혼합,1020세대,일본
3542,그레이시주짓수서울,서울특별시,강남구,37.5708446679787,126.979923441709,POI088,광화문광장,0.329,레저스포츠,기타레저스포츠,137,혼합,전연령,공통(전체)
3543,창2동마을공원,서울특별시,도봉구,37.64127837309851,127.03631941624516,POI070,쌍문역,0.821,문화관광,도시공원,137,실외,3040세대,대만
3544,신한익스페이스,서울특별시,중구,37.56146073556224,126.98570731970766,POI003,명동 관광특구,0.14,문화관광,기타문화관광지,137,혼합,1020세대,일본
3545,참나선원,서울특별시,관악구,37.4733074201382,126.958723406994,POI031,서울대입구역,1.033,역사관광,종교성지,137,혼합,5060세대,공통(전체)
3546,어쿠스틱블루,서울특별시,성동구,37.5484427856997,127.060727664769,POI015,건대입구역,1.165,문화관광,공연시설,137,실내,전연령,"중국, 홍콩"
3547,몽클래스,서울특별시,송파구,37.5110164442257,127.124592153361,POI127,올림픽공원,1.11,레저스포츠,기타레저스포츠,136,혼합,전연령,공통(전체)
3548,뮤팩,서울특별시,성동구,37.56483220351004,127.03581027801934,POI045,왕십리역,0.412,문화관광,공연시설,136,실내,전연령,"중국, 홍콩"
3549,갤러리에스피,서울특별시,용산구,37.5383094051892,126.994288316609,POI047,이태원역,0.421,문화관광,전시시설,136,실내,3040세대,"중국, 일본, 미국"
3550,삼성출판박물관,서울특별시,종로구,37.6087090847805,126.957085790478,POI043,연신내역,3.377,문화관광,전시시설,136,실내,3040세대,"중국, 일본, 미국"
3551,코너갤러리,서울특별시,종로구,37.57948491965315,126.98393667110824,POI066,북촌한옥마을,0.265,문화관광,전시시설,136,실내,3040세대,"중국, 일본, 미국"
3552,성북구평생학습관,서울특별시,성북구,37.6050511950954,127.03099384004,POI026,미아사거리역,0.918,체험관광,체험관광기타,136,혼합,3040세대,대만
3553,크로스핏어셈블장안점,서울특별시,동대문구,37.5621425728689,127.062228277308,POI049,장한평역,0.143,레저스포츠,기타레저스포츠,135,혼합,전연령,공통(전체)
3554,남산공원이용지원센터,서울특별시,용산구,37.54148553032527,126.99700146532584,POI004,이태원 관광특구,0.732,기타관광,기타관광,135,실내,3040세대,대만
3555,솔길어린이공원,서울특별시,구로구,37.48930844567179,126.88057292132058,POI013,가산디지털단지역,1.008,문화관광,도시공원,135,실외,3040세대,대만
3556,동묘공원,서울특별시,종로구,37.5729749046345,127.018329324051,POI002,동대문 관광특구,0.642,문화관광,도시공원,135,실외,3040세대,대만
3557,플로어엑스아크로바틱신촌점,서울특별시,서대문구,37.557405072451935,126.93597615937938,POI122,신촌 스타광장,0.077,레저스포츠,기타레저스포츠,135,혼합,전연령,공통(전체)
3558,KP댄스스포츠,서울특별시,강남구,37.5131607927644,127.029087232578,POI037,신논현역·논현역,0.981,레저스포츠,기타레저스포츠,135,혼합,전연령,공통(전체)
3559,도봉구평화울림터,서울특별시,도봉구,37.6910675167817,127.048675934328,POI070,쌍문역,4.887,문화관광,공연시설,135,실내,전연령,"중국, 홍콩"
3560,배움사이버평생교육원,서울특별시,강남구,37.5196034430212,127.03405340361,POI071,압구정로데오거리,0.914,체험관광,체험관광기타,135,혼합,3040세대,대만
3561,블럭스쿨응암점,서울특별시,은평구,37.5980796112786,126.919850221342,POI043,연신내역,2.352,문화관광,테마공원,134,혼합,3040세대,미국
3562,고려사,서울특별시,노원구,37.67678309671789,127.079180142795,POI070,쌍문역,5.022,역사관광,종교성지,134,혼합,5060세대,공통(전체)
3563,여의도한강공원어린이놀이터,서울특별시,영등포구,37.5252461632157,126.936852110006,POI105,여의도한강공원,0.198,문화관광,테마공원,134,혼합,3040세대,미국
3564,에이원민턴강동점,서울특별시,강동구,37.5350932946587,127.144148149791,POI050,천호역,1.823,레저스포츠,기타레저스포츠,134,혼합,전연령,공통(전체)
3565,온수공간,서울특별시,마포구,37.5534898065016,126.917815663776,POI053,합정역,0.496,문화관광,전시시설,134,실내,3040세대,"중국, 일본, 미국"
3566,빛담은공방,서울특별시,동대문구,37.58152866400349,127.03828518100336,POI056,회기역,1.969,체험관광,공예체험,134,실내,전연령,공통(전체)
3567,동서울아트홀,서울특별시,광진구,37.53766983815087,127.0798927269984,POI015,건대입구역,0.99,문화관광,공연시설,134,실내,전연령,"중국, 홍콩"
3568,강남탁구클럽,서울특별시,강남구,37.4790056674848,127.045471916468,POI041,양재역,1.174,레저스포츠,기타레저스포츠,134,혼합,전연령,공통(전체)
3569,서교작업실,서울특별시,마포구,37.5555285714511,126.92426431172,POI055,홍대입구역(2호선),0.155,체험관광,공예체험,134,실내,전연령,공통(전체)
3570,모티포룸,서울특별시,서대문구,37.5688871614081,126.930816020615,POI073,연남동,0.99,문화관광,기타문화관광지,134,혼합,1020세대,일본
3571,아케이드서울,서울특별시,영등포구,37.5155166677315,126.894540211527,POI038,신도림역,0.788,문화관광,기타문화관광지,134,혼합,1020세대,일본
3572,거여어린이공원,서울특별시,송파구,37.4926757366322,127.142768449978,POI048,장지역,2.141,문화관광,도시공원,134,실외,3040세대,대만
3573,펌프아케이드홍대점,서울특별시,마포구,37.5524589475185,126.922987478758,POI055,홍대입구역(2호선),0.496,문화관광,테마공원,133,혼합,1020세대,미국
3574,엔트리55성수점,서울특별시,성동구,37.5449001822177,127.056859334303,POI025,뚝섬역,0.875,문화관광,공연시설,133,실내,1020세대,"중국, 홍콩"
3575,백석어린이공원,서울특별시,강서구,37.545162918238,126.865048028445,POI125,안양천,2.478,문화관광,도시공원,133,실외,3040세대,대만
3576,한강세븐수상레저,서울특별시,용산구,37.51999585711211,126.96162750458558,POI092,노들섬,0.41,레저스포츠,수상레저스포츠,133,혼합,전연령,공통(전체)
3577,문화공간아이원,서울특별시,금천구,37.4487992499346,126.90241371752288,POI013,가산디지털단지역,3.922,문화관광,공연시설,132,실내,전연령,"중국, 홍콩"
3578,한강버스뚝섬선착장,서울특별시,광진구,37.52880508535853,127.0664951037918,POI093,뚝섬한강공원,0.221,기타관광,교통시설,132,혼합,전연령,공통(전체)
3579,성동책마루,서울특별시,성동구,37.5636253776836,127.037079644163,POI045,왕십리역,0.262,문화관광,기타문화관광지,132,혼합,1020세대,일본
3580,갤러리나우,서울특별시,강남구,37.52276028948844,127.03496887996587,POI071,압구정로데오거리,0.577,문화관광,전시시설,132,실내,3040세대,"중국, 일본, 미국"
3581,뭅뭅모던핏,서울특별시,강남구,37.5194073174738,127.025782060481,POI059,가로수길,0.312,레저스포츠,기타레저스포츠,132,혼합,전연령,공통(전체)
3582,국녕사,서울특별시,은평구,37.6469883980714,126.962366782474,POI043,연신내역,4.77,역사관광,종교성지,132,혼합,5060세대,공통(전체)
3583,오페라갤러리,서울특별시,강남구,37.52542530373396,127.03547467468536,POI071,압구정로데오거리,0.356,문화관광,전시시설,132,실내,3040세대,"중국, 일본, 미국"
3584,띠오,서울특별시,강남구,37.50910255365266,127.05281134640111,POI034,선릉역,0.614,문화관광,전시시설,132,실내,3040세대,"중국, 일본, 미국"
3585,삼청각유하정,서울특별시,성북구,37.59756680563103,126.98298046054474,POI066,북촌한옥마을,1.764,역사관광,역사유적지,132,실외,5060세대,공통(전체)
3586,하나갤러리,서울특별시,서초구,37.48430732375205,127.02342952885084,POI041,양재역,0.948,문화관광,전시시설,132,실내,3040세대,"중국, 일본, 미국"
3587,국립극장문화광장,서울특별시,중구,37.5528192329617,126.999569956338,POI091,남산공원,0.905,문화관광,기타문화관광지,131,실내,1020세대,일본
3588,평강성서유물박물관,서울특별시,구로구,37.49195809528819,126.84405487638372,POI086,고척돔,2.148,문화관광,전시시설,131,실내,3040세대,"중국, 일본, 미국"
3589,레전드스크린야구존독산점,서울특별시,금천구,37.4693125637983,126.897071760204,POI013,가산디지털단지역,1.771,레저스포츠,기타레저스포츠,131,혼합,전연령,공통(전체)
3590,명우어린이공원,서울특별시,강동구,37.5515523662459,127.141477405893,POI016,고덕역,1.184,문화관광,도시공원,131,실외,3040세대,대만
3591,백퍼센트헬스골프아카데미,서울특별시,종로구,37.5842585573663,127.002079795576,POI054,혜화역,0.247,레저스포츠,기타레저스포츠,131,혼합,전연령,공통(전체)
3592,꿀잼키즈룸서대문점,서울특별시,서대문구,37.5827179364532,126.912572276587,POI084,DMC(디지털미디어시티),1.419,문화관광,테마공원,131,혼합,3040세대,미국
3593,국가대표탁구클럽,서울특별시,서초구,37.50132104349237,127.01109202546168,POI017,고속터미널역,0.637,레저스포츠,기타레저스포츠,131,혼합,전연령,공통(전체)
3594,노리자리,서울특별시,중랑구,37.5830702263779,127.078449043369,POI056,회기역,1.947,문화관광,테마공원,131,혼합,3040세대,미국
3595,프로맘킨더롯데백화점건대스타시티점,서울특별시,광진구,37.53918564068817,127.07092504277608,POI015,건대입구역,0.204,문화관광,테마공원,131,실내,3040세대,미국
3596,갤러리강호,서울특별시,종로구,37.5752714833212,126.988308357659,POI116,익선동,0.242,문화관광,전시시설,131,실내,3040세대,"중국, 일본, 미국"
3597,창신골목시장,서울특별시,종로구,37.5725468358341,127.012080621736,POI024,동대문역,0.161,쇼핑,시장,131,혼합,5060세대,대만
3598,허준축제,서울특별시,강서구,37.568209506186,126.852247392708,POI027,발산역,1.661,문화관광,기타문화관광지,131,혼합,1020세대,일본
3599,스포츠리듬트레이닝센터,서울특별시,서초구,37.4963938220711,126.984326532252,POI051,총신대입구(이수)역,1.257,레저스포츠,기타레저스포츠,131,실내,전연령,공통(전체)
3600,님무용예술원,서울특별시,서초구,37.50984370101085,127.01801075583992,POI037,신논현역·논현역,0.865,문화관광,기타문화관광지,131,혼합,1020세대,일본
3601,샤워,서울특별시,용산구,37.49757957862904,127.03300979453778,POI014,강남역,0.445,문화관광,전시시설,131,실내,3040세대,"중국, 일본, 미국"
3602,액티브아레나,서울특별시,마포구,37.5557539295489,126.921669008506,POI055,홍대입구역(2호선),0.224,레저스포츠,기타레저스포츠,131,혼합,전연령,공통(전체)
3603,반포종합운동장배드민턴장,서울특별시,서초구,37.5003842653379,126.992273677479,POI017,고속터미널역,1.224,레저스포츠,기타레저스포츠,131,혼합,전연령,공통(전체)
3604,서촌공간서로,서울특별시,종로구,37.5815854617281,126.967874704212,POI067,서촌,0.56,문화관광,공연시설,130,실내,전연령,"중국, 홍콩"
3605,동호수어린이공원,서울특별시,송파구,37.5097605210518,127.107055508561,POI119,잠실역,0.72,문화관광,도시공원,130,실외,3040세대,대만
3606,인왕산공원,서울특별시,종로구,37.5827867982995,126.960044257517,POI124,서대문독립공원,1.018,문화관광,도시공원,130,실외,3040세대,대만
3607,갤러리PAL,서울특별시,강남구,37.5234302027148,127.029989431312,POI059,가로수길,0.703,문화관광,전시시설,130,실내,3040세대,"중국, 일본, 미국"
